istochnik,kanal,data_kommunikacii,id_kommunikacii,nazvanie_kommunikacii,tekst_kommunikacii,brand,target,sent,delivered,opened,clicked,unsubscribed
Breffi,Внешниe email,2022-09-02,1a0f48bd-58c5-4479-b8cd-ebb2eedef05f,02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг.,02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг.,No Brand,Гастроэнтерологи,1,1,0,0,0
Breffi,Внешниe email,2022-09-02,1a0f48bd-58c5-4479-b8cd-ebb2eedef05f,02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг.,02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг.,No Brand,Кардиологи,2,2,0,0,0
Breffi,Внешниe email,2022-09-02,1a0f48bd-58c5-4479-b8cd-ebb2eedef05f,02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг.,02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг.,No Brand,Педиатры,2661,2407,499,145,89
Breffi,Внешниe email,2022-09-02,5a85ec73-a814-41f1-a487-12e76d145560,"02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг. Кагоцел, Кипферон","02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг. Кагоцел, Кипферон","Кагоцел, Кипферон",Педиатры,926,818,180,23,14
Breffi,Внешниe email,2022-09-02,92fe44cd-8976-4ee3-9966-662ae4ed0284,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PULL,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PULL,Урдокса,Гастроэнтерологи,2334,2270,502,63,101
Breffi,Внешниe email,2022-09-02,c9de63d7-c911-4529-9929-d0377971e5aa,"02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг. Кагоцел, Кипферон, Максилак","02.09.2022 ЕВ035_БФГ_Педиатрия_Рассылка №7_Верстка и запуск триг. Кагоцел, Кипферон, Максилак","Кагоцел, Кипферон, Максилак",Педиатры,115,62,8,3,29
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Аллергологи,1,1,0,0,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Гастроэнтерологи,411,389,116,20,2
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Другое,3,3,0,0,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Кардиологи,5,5,0,0,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Педиатры,19,17,3,0,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Терапевты,49,46,8,2,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Хирурги,2,2,1,0,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Эндокринологи,2,2,1,0,0
Breffi,Внешниe email,2022-09-02,d08d325c-30a4-488c-88b7-c015c57f8441,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_PUSH кому не прочитан скрипт,Урдокса,Эндоскописты,1,1,1,0,0
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Другое,49,49,17,2,0
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Онкологи,2,2,0,0,0
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Проктологи,1,1,1,0,0
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Реабилитологи,2,2,0,0,0
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Травматологи и ортопеды,1402,1400,346,63,7
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Хирурги,6153,6147,1496,261,24
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Эндокринологи,4,4,3,0,0
Breffi,Внешниe email,2022-09-02,da68e518-3cfa-409a-8dee-0b8c52fe32db,Приглашение на вебинар 3,Приглашение на вебинар 3,Офломелид,Эндоскописты,1,1,0,0,0
Breffi,Внешниe email,2022-09-02,e3db052c-89dd-4a35-8154-53b3fc50e65e,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_Повтор по неоткрывшим,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_Повтор по неоткрывшим,Урдокса,Гастроэнтерологи,664,646,155,15,1
Breffi,Внешниe email,2022-09-02,e3db052c-89dd-4a35-8154-53b3fc50e65e,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_Повтор по неоткрывшим,02.09.2022 АК033_БФГ_Урдокса_Волна №3_Рассылка_Повтор по неоткрывшим,Урдокса,Педиатры,1,1,1,1,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Гастроэнтерологи,691,607,176,47,16
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Другое,3,3,1,1,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Кардиологи,4,4,1,0,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Педиатры,12,10,2,0,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Терапевты,27,25,4,2,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Хирурги,2,2,1,0,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Эндокринологи,1,1,0,0,0
Breffi,Внешниe email,2022-09-05,05c3150d-cc54-4476-bb00-056c6ee2bab0,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Эндоскописты,1,1,1,0,0
Breffi,Внешниe email,2022-09-05,794337fc-f012-4c03-804e-56f580537264,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Гастроэнтерологи,5,3,2,0,1
Breffi,Внешниe email,2022-09-05,794337fc-f012-4c03-804e-56f580537264,"05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","05.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + триг","Гастростат, Урдокса, Необутин",Кардиологи,1,1,0,0,0
Breffi,Внешниe email,2022-09-06,5de8d8a5-523b-467c-b699-3e52eca6352a,"06.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + Активность не существует","06.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + Активность не существует","Гастростат, Урдокса, Необутин",Гастроэнтерологи,2215,2154,412,69,3
Breffi,Внешниe email,2022-09-06,aba99878-202c-4bc6-8432-9f984ea2332d,"06.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + Активность существует","06.09.2022 АК033_БФГ_Гастростат, Урдокса, Необутин_Волна №5_Рассылка_Верстка и отправка - Рассылка №1 + Активность существует","Гастростат, Урдокса, Необутин",Аллергологи,1,1,0,0,0
